Instance;Quality;Number_Of_Cycles;Max_Number_Of_Cycles;Total_number_of_nd_points;Total_number_of_nd_points_found_by_GM;Time;Nb_of_feasible_points_found;Nb_of_maxTime_reached;Nb_of_maxTrials_reached;Avg_Ratio_Non_Bin_Var;Supported_Sol
biosppnw01.txt;30.422131852159712;10;4;421;4;477.518353277;2;0;4;0.0013059163059163058;0.007125890736342043
biosppnw03.txt;65.04950146941724;25;17;47;7;393.873343682;8;0;1;0.0008365905506411574;0.0
biosppnw04.txt;15.535061471153847;55;15;26;2;436.899901194;5;0;4;0.0002667215350967437;0.0
biosppnw06.txt;87.72626750193734;2;2;20;4;25.670520995;5;0;0;0.0035593609552865527;0.2
biosppnw07.txt;73.23640571797839;19;9;20;5;8.591996007;6;0;1;0.003093580819798917;0.1
biosppnw08.txt;93.75584210455084;0;0;20;5;0.139802511;2;0;0;0.019873271889400922;0.25
biosppnw09.txt;83.92304159232249;32;11;22;5;4.090173953;2;0;3;0.005550184409352956;0.18181818181818182
biosppnw10.txt;95.88608561438338;0;0;13;5;0.342287765;4;0;0;0.007502930832356388;0.38461538461538464
biosppnw11.txt;93.67927454167557;0;0;28;5;6.506512581;5;0;0;0.0017120181405895693;0.17857142857142858
biosppnw12.txt;82.449897625124;2;1;43;6;0.179995892;6;0;0;0.009384984025559104;0.09302325581395349
biosppnw13.txt;50.09411830435898;68;19;125;3;27.151742422;4;0;4;0.0014405729047628942;0.0
biosppnw14.txt;74.550945814214;5;3;103;7;1251.280394851;9;0;0;0.0002909026083997115;0.009708737864077669
biosppnw15.txt;100.0;0;0;2;3;0.317076104;6;0;0;0.017130620985010704;1.0
biosppnw16.txt;1.1281603950428456;0;0;7;2;231.634280501;1;0;0;8.970641333575542e-5;0.2857142857142857
biosppnw17.txt;72.19473285853178;9;6;58;5;836.672423056;5;0;0;0.00033256422002448803;0.034482758620689655
biosppnw18.txt;99.33679418139356;19;16;23;7;24.643512638;3;0;0;0.004852654085711631;0.30434782608695654
biosppnw19.txt;87.45509881168387;27;19;20;5;5.149175548;3;0;2;0.005094361468102351;0.2
biosppnw20.txt;92.19028215024764;15;11;9;3;1.260637095;5;0;1;0.024655312246553124;0.3333333333333333
biosppnw21.txt;96.61533847809933;0;0;10;6;0.531724769;3;0;0;0.021182360870402463;0.6
biosppnw22.txt;70.97630693259853;30;16;19;3;0.787097369;3;0;2;0.02059773828756058;0.15789473684210525
biosppnw23.txt;91.43357601033692;11;7;6;3;0.51302564;9;0;0;0.014205344585091423;0.3333333333333333
biosppnw24.txt;82.51185443814313;28;13;21;6;1.804276286;6;0;1;0.008459411094843014;0.19047619047619047
biosppnw25.txt;83.46466854236002;11;8;17;4;1.339357086;5;0;1;0.01068200493015612;0.17647058823529413
biosppnw26.txt;55.80002846692365;67;19;19;4;0.960052184;5;0;3;0.016140654272949993;0.05263157894736842
biosppnw27.txt;91.34929402062743;20;19;12;4;1.064256392;4;0;1;0.007872078720787207;0.3333333333333333
biosppnw28.txt;99.80670717848912;29;17;6;4;1.160675921;6;0;1;0.006611570247933884;0.6666666666666666
biosppnw29.txt;33.19515982489353;9;7;12;5;2.64032885;6;0;0;0.006003937007874016;0.08333333333333333
biosppnw30.txt;93.4048581554521;23;17;8;3;2.836024516;3;0;1;0.00499434602336977;0.375
biosppnw31.txt;74.66617969173411;13;6;16;5;4.76460436;7;0;0;0.005843559562567827;0.25
biosppnw32.txt;98.51337001565958;6;3;8;4;0.189791534;5;0;0;0.023431594860166285;0.5
biosppnw33.txt;81.49295038512315;26;13;10;3;6.510749873;4;0;3;0.004382152687237433;0.2
biosppnw34.txt;66.78192536975273;17;6;14;4;1.560560181;8;0;0;0.014089729328883947;0.14285714285714285
biosppnw35.txt;94.66545511475655;4;3;14;6;1.865964799;4;0;0;0.006826604251999219;0.35714285714285715
biosppnw36.txt;86.13599217705293;16;10;10;2;2.951596362;9;0;0;0.007683679192372406;0.2
biosppnw37.txt;88.09822097211102;23;13;10;4;0.9094175;5;0;1;0.016396103896103898;0.3
biosppnw38.txt;32.09365171052524;75;15;8;4;2.360399524;4;0;5;0.007950819672131147;0.25
biosppnw39.txt;84.37747062387761;4;2;12;5;0.723600434;5;0;0;0.015099294272115545;0.4166666666666667
biosppnw40.txt;95.6888759068715;25;17;10;3;0.560602825;7;0;1;0.026732673267326736;0.2
biosppnw41.txt;93.12927726145115;1;1;11;6;0.119182584;2;0;0;0.04505076142131979;0.45454545454545453
biosppnw42.txt;93.59595764090773;35;13;10;3;1.852452731;4;0;3;0.010606528678817834;0.3
biosppnw43.txt;84.94809506771263;43;14;21;4;2.170814507;5;0;4;0.012966417910447761;0.09523809523809523
